customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
7895-VONWT,False,Female,False,False,False,25,Month-to-month,True,Electronic check,48.25,1293.8,False,No phone service,DSL,No,No,Yes,No,Yes,Yes
7898-PDWQE,False,Male,False,True,False,71,Two year,False,Credit card (automatic),80.4,5727.15,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
7901-HXJVA,False,Male,False,False,False,14,Month-to-month,False,Electronic check,76.45,1117.55,True,No,Fiber optic,No,No,Yes,No,No,No
7901-IIDQV,False,Male,False,False,False,24,One year,False,Bank transfer (automatic),54.6,1242.25,True,Yes,DSL,No,No,No,Yes,No,No
7901-TBKJX,False,Male,True,False,False,56,Month-to-month,True,Electronic check,101.05,5594.0,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
7903-CMPEY,True,Male,True,True,False,1,Month-to-month,True,Electronic check,80.3,80.3,True,Yes,Fiber optic,Yes,No,No,No,No,No
7905-NJMXS,False,Male,True,True,False,7,Month-to-month,False,Electronic check,64.2,475.0,True,Yes,DSL,Yes,Yes,No,Yes,No,No
7905-TVXTA,False,Female,False,False,False,5,Month-to-month,True,Electronic check,64.35,352.65,True,No,DSL,Yes,No,No,Yes,Yes,No
7908-QCBCA,True,Female,False,True,False,1,Month-to-month,True,Mailed check,69.4,69.4,True,No,Fiber optic,No,No,No,No,No,No
7909-FIOIY,False,Female,False,True,True,19,Month-to-month,True,Mailed check,24.85,434.8,False,No phone service,DSL,No,No,No,No,No,No
7912-SYRQT,True,Female,False,False,False,7,Month-to-month,True,Bank transfer (automatic),75.1,552.95,True,Yes,Fiber optic,No,No,No,No,No,No
7916-VCCPB,False,Female,False,True,True,16,Month-to-month,False,Bank transfer (automatic),73.25,1195.75,True,No,Fiber optic,No,Yes,No,No,No,No
7919-ZODZZ,False,Female,False,True,True,10,One year,True,Mailed check,65.9,660.05,True,No,DSL,No,Yes,Yes,No,No,Yes
7921-BEPCI,False,Female,False,False,False,72,Two year,False,Bank transfer (automatic),59.75,4265.0,True,Yes,DSL,Yes,Yes,No,No,No,No
7921-LMDFQ,False,Male,True,False,False,51,One year,True,Bank transfer (automatic),94.0,4905.75,True,No,Fiber optic,No,No,Yes,No,Yes,Yes
7923-IYJWY,False,Male,True,False,False,67,Two year,True,Credit card (automatic),116.1,7839.85,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7924-GJZFI,False,Female,True,True,False,25,Month-to-month,True,Electronic check,69.3,1813.1,True,No,Fiber optic,No,No,No,No,No,No
7925-PNRGI,False,Female,False,True,True,45,Month-to-month,False,Mailed check,81.3,3541.1,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
7926-IJOOU,False,Male,False,False,False,1,Month-to-month,False,Credit card (automatic),19.3,19.3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7927-AUXBZ,True,Female,False,False,False,30,Month-to-month,False,Electronic check,85.15,2555.9,True,No,Fiber optic,No,No,No,Yes,Yes,No
7928-VJYAB,False,Male,False,True,True,11,Month-to-month,False,Electronic check,90.6,1020.2,True,No,Fiber optic,No,No,No,No,Yes,Yes
7929-DMBCV,False,Female,False,True,False,20,Month-to-month,True,Mailed check,81.0,1683.7,True,No,Fiber optic,No,No,Yes,Yes,No,No
7929-SKFGK,False,Male,False,True,False,70,Two year,False,Credit card (automatic),114.3,8244.3,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7931-PXHFC,True,Male,False,False,False,38,One year,True,Mailed check,62.3,2354.8,True,No,DSL,No,No,Yes,Yes,No,Yes
7932-WPTDS,True,Female,True,True,False,1,Month-to-month,True,Electronic check,24.8,24.8,False,No phone service,DSL,No,No,No,No,No,No
7938-OUHIO,True,Male,False,False,False,3,Month-to-month,True,Electronic check,98.7,293.65,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
7940-UQQUG,False,Female,False,True,True,64,One year,True,Bank transfer (automatic),104.4,6721.6,True,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
7941-RCJOW,False,Male,False,False,False,65,Two year,True,Credit card (automatic),19.55,1218.65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7943-RQCHR,True,Female,False,False,False,9,Month-to-month,True,Electronic check,94.75,889.9,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
7945-HLKEA,False,Female,False,False,False,60,One year,False,Electronic check,64.75,4039.5,True,Yes,DSL,Yes,No,Yes,Yes,No,No
7945-PRBVF,False,Male,False,False,False,35,Two year,False,Bank transfer (automatic),21.45,705.45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7950-XWOVN,False,Male,False,False,False,11,Month-to-month,False,Mailed check,34.7,383.55,False,No phone service,DSL,No,Yes,Yes,No,No,No
7951-QKZPL,True,Female,False,True,True,33,Two year,True,Mailed check,24.5,740.3,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7951-VRDVK,False,Female,False,False,False,36,One year,False,Bank transfer (automatic),85.85,3003.55,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7952-OBOYL,False,Male,False,False,False,3,Month-to-month,True,Mailed check,89.85,244.45,True,No,Fiber optic,No,No,Yes,Yes,Yes,No
7954-MLBUN,False,Male,False,False,False,31,Two year,False,Bank transfer (automatic),99.45,3109.9,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
7956-XQWGU,False,Male,False,False,False,27,Month-to-month,True,Credit card (automatic),19.4,460.25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7957-RYHQD,True,Female,True,False,False,40,Month-to-month,True,Credit card (automatic),79.2,3233.85,True,No,Fiber optic,Yes,Yes,No,No,No,No
7963-GQRMY,True,Female,False,True,True,3,Month-to-month,False,Mailed check,44.3,134.5,True,No,DSL,No,No,No,No,No,No
7963-SHNDT,False,Female,False,False,False,52,Two year,False,Mailed check,39.1,1982.1,False,No phone service,DSL,Yes,Yes,No,Yes,No,No
7964-VEXDG,False,Male,False,False,True,21,Month-to-month,False,Electronic check,80.35,1747.2,True,Yes,Fiber optic,Yes,No,No,No,No,No
7964-YESJC,False,Female,False,True,False,24,Month-to-month,False,Mailed check,66.3,1559.45,True,Yes,DSL,Yes,Yes,Yes,No,No,No
7964-ZRKKG,False,Male,False,True,False,67,One year,True,Bank transfer (automatic),88.4,5798.3,True,Yes,Fiber optic,No,Yes,No,No,Yes,No
7966-YOTQW,False,Male,False,False,False,10,Month-to-month,True,Credit card (automatic),54.5,568.2,True,Yes,DSL,Yes,No,No,No,No,No
7967-HYCDE,False,Male,False,False,False,8,Month-to-month,False,Bank transfer (automatic),70.7,553.4,True,No,Fiber optic,No,No,No,No,No,No
7968-QUXNS,False,Male,False,False,False,6,Month-to-month,False,Mailed check,18.95,110.15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7969-AULMZ,True,Female,False,False,False,21,Month-to-month,True,Electronic check,97.35,2119.5,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
7969-FFOWG,False,Male,False,True,True,65,Two year,False,Mailed check,19.9,1292.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7971-HLVXI,False,Male,False,True,True,72,Two year,True,Credit card (automatic),84.5,6130.85,True,Yes,Fiber optic,No,No,No,No,No,Yes
7973-DZRKH,False,Female,False,False,True,66,Two year,True,Credit card (automatic),90.95,5930.05,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
7975-JMZNT,False,Male,False,True,False,66,Two year,False,Bank transfer (automatic),91.7,6075.9,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7975-TZMLR,False,Male,False,False,False,47,One year,True,Electronic check,103.1,4889.3,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
7976-CICYS,False,Male,False,False,False,4,Month-to-month,True,Credit card (automatic),20.7,83.75,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7977-HXJKU,False,Male,False,False,True,21,Two year,False,Mailed check,19.6,397.0,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7978-DKUQH,False,Female,False,True,False,25,Month-to-month,True,Electronic check,74.6,1797.75,True,No,Fiber optic,No,No,Yes,No,No,No
7979-CORPM,True,Male,False,False,False,24,Month-to-month,True,Credit card (automatic),90.55,2282.55,True,Yes,Fiber optic,No,Yes,No,No,Yes,No
7980-MHFLQ,False,Female,False,True,True,72,Two year,False,Mailed check,24.9,1859.2,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7982-VCELR,False,Female,False,False,False,36,Month-to-month,True,Credit card (automatic),94.8,3565.65,True,No,Fiber optic,No,Yes,No,No,Yes,Yes
7989-AWGEH,False,Male,False,True,True,49,Month-to-month,True,Electronic check,39.2,1838.15,False,No phone service,DSL,Yes,No,No,No,No,Yes
7989-CHGTL,True,Male,False,False,False,1,Month-to-month,True,Mailed check,19.6,19.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7989-VCQOH,False,Male,False,True,True,18,Month-to-month,False,Electronic check,83.25,1611.15,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes
7993-NQLJE,False,Male,False,True,True,15,Month-to-month,False,Mailed check,75.1,1151.55,True,No,Fiber optic,Yes,No,No,No,No,No
7993-PYKOF,True,Male,False,True,False,8,Month-to-month,False,Electronic check,75.0,632.95,True,No,Fiber optic,Yes,No,No,No,No,No
7994-UYIVZ,False,Male,False,True,False,8,Month-to-month,True,Bank transfer (automatic),85.65,659.45,True,Yes,Fiber optic,No,No,No,No,No,Yes
7994-XIRTR,False,Male,True,False,False,54,One year,False,Bank transfer (automatic),65.25,3529.95,True,No,DSL,No,No,Yes,Yes,No,Yes
7995-ZHHNZ,False,Male,False,True,False,42,One year,False,Credit card (automatic),56.1,2386.85,True,Yes,DSL,Yes,No,No,No,No,No
7996-BPXHY,False,Female,False,True,True,13,Two year,True,Bank transfer (automatic),25.0,332.5,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7996-MHXLW,False,Female,False,False,False,66,Two year,True,Credit card (automatic),25.15,1683.6,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7997-EASSD,False,Female,False,True,False,63,One year,True,Credit card (automatic),81.2,4965.1,True,Yes,Fiber optic,No,No,No,Yes,No,No
7998-WNZEM,False,Male,False,False,False,71,Two year,False,Bank transfer (automatic),80.6,5708.2,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
7998-ZLXWN,False,Female,False,True,False,15,Month-to-month,False,Credit card (automatic),20.45,330.8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8000-REIQB,True,Female,True,False,False,1,Month-to-month,True,Electronic check,69.95,69.95,True,No,Fiber optic,No,No,No,No,No,No
8003-EWNDZ,False,Female,False,False,False,10,Month-to-month,True,Electronic check,21.2,222.65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8006-PYCSW,False,Female,False,False,False,2,Month-to-month,False,Mailed check,20.1,39.8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8007-YYPWD,False,Female,False,False,False,15,Two year,False,Bank transfer (automatic),25.05,369.1,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8008-ESFLK,False,Female,False,True,False,53,One year,False,Electronic check,110.5,5835.5,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8008-HAWED,True,Male,False,False,False,14,Month-to-month,True,Electronic check,50.75,712.75,False,No phone service,DSL,No,No,Yes,No,Yes,Yes
8008-OTEZX,False,Female,False,True,True,35,One year,False,Mailed check,19.65,708.8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8010-EZLOU,True,Male,True,False,False,15,Month-to-month,True,Electronic check,80.2,1217.25,True,Yes,Fiber optic,No,Yes,No,No,No,No
8012-SOUDQ,False,Female,True,False,False,43,Month-to-month,True,Electronic check,90.25,3838.75,True,Yes,Fiber optic,No,Yes,No,No,Yes,No
8015-IHCGW,False,Female,False,True,True,72,Two year,True,Electronic check,115.5,8425.15,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8016-NCFVO,False,Male,True,False,False,55,Month-to-month,True,Electronic check,116.5,6382.55,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8016-ZMGMO,False,Female,True,True,False,66,One year,True,Bank transfer (automatic),70.85,4738.85,True,Yes,DSL,No,Yes,Yes,No,Yes,No
8017-LXHFA,True,Female,True,False,False,23,Month-to-month,True,Electronic check,94.75,2293.6,True,No,Fiber optic,No,Yes,No,No,Yes,Yes
8017-UVSZU,False,Female,False,True,False,40,Month-to-month,False,Credit card (automatic),56.6,2379.1,True,Yes,DSL,No,Yes,No,No,No,No
8019-ENHXU,True,Male,False,True,False,42,Month-to-month,True,Electronic check,99.45,4138.05,True,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
8020-BWHYL,True,Female,True,False,False,15,Month-to-month,True,Credit card (automatic),75.3,1147.45,True,No,Fiber optic,No,Yes,No,No,No,No
8022-BECSI,False,Male,False,False,False,22,One year,False,Mailed check,19.6,422.5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8023-QHAIO,False,Female,True,True,False,56,Month-to-month,True,Bank transfer (automatic),76.85,4275.75,True,Yes,Fiber optic,No,No,No,Yes,No,No
8024-XNAFQ,False,Female,True,False,False,72,Two year,True,Bank transfer (automatic),107.4,7748.75,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
8028-PNXHQ,False,Male,False,True,True,62,Two year,True,Bank transfer (automatic),24.25,1424.6,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8029-XYPWT,False,Male,True,True,False,71,Two year,True,Bank transfer (automatic),115.05,8016.6,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8033-ATFAS,False,Female,False,True,True,39,Month-to-month,True,Mailed check,59.85,2341.5,True,No,DSL,No,No,Yes,No,Yes,No
8033-VCZGH,False,Male,False,True,False,50,One year,True,Electronic check,103.95,5231.3,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
8034-RYTVV,False,Female,False,False,False,55,One year,True,Credit card (automatic),84.25,4589.85,True,Yes,Fiber optic,Yes,No,Yes,No,No,No
8035-BUYVG,True,Male,False,True,False,40,One year,True,Electronic check,42.35,1716.45,False,No phone service,DSL,Yes,Yes,Yes,No,No,No
8035-PWSEV,False,Female,False,False,False,6,Month-to-month,True,Electronic check,89.25,487.05,True,No,Fiber optic,No,No,Yes,Yes,No,Yes
8039-ACLPL,False,Female,False,True,True,72,Two year,False,Credit card (automatic),68.75,4888.2,True,No,DSL,Yes,Yes,Yes,No,No,Yes
8039-EQPIM,False,Male,False,True,False,69,Two year,False,Bank transfer (automatic),60.25,4055.5,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
8040-MNRTF,False,Female,False,False,False,1,Month-to-month,False,Mailed check,71.1,71.1,True,No,Fiber optic,No,No,No,No,No,No
8041-TMEID,False,Male,True,True,False,63,Two year,False,Credit card (automatic),108.5,6991.9,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8042-JVNFH,True,Male,False,False,False,1,Month-to-month,True,Mailed check,71.35,71.35,True,No,Fiber optic,No,No,No,No,No,No
8042-RNLKO,False,Male,False,False,False,66,One year,False,Bank transfer (automatic),25.45,1699.15,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8043-PNYSD,False,Male,False,True,True,63,Two year,False,Mailed check,19.55,1245.6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8044-BGWPI,False,Male,False,True,True,12,Month-to-month,True,Electronic check,21.15,306.05,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8046-DNVTL,False,Male,False,True,False,62,Two year,True,Credit card (automatic),38.6,2345.55,False,No phone service,DSL,Yes,Yes,No,Yes,No,No
8048-DSDFQ,False,Male,False,False,False,1,Month-to-month,False,Mailed check,20.2,20.2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8049-WJCLQ,False,Male,False,True,True,10,Month-to-month,False,Mailed check,60.2,563.5,True,No,DSL,No,No,Yes,No,Yes,No
8050-DVOJX,False,Male,True,False,False,49,Two year,False,Credit card (automatic),81.35,4060.9,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
8050-WYBND,False,Female,False,False,True,22,One year,True,Credit card (automatic),49.45,1031.4,False,No phone service,DSL,No,No,Yes,No,Yes,Yes
8050-XGRVL,False,Female,False,True,True,62,One year,False,Credit card (automatic),54.75,3425.35,True,No,DSL,Yes,No,Yes,No,No,No
8051-HJRLT,True,Female,True,False,False,1,Month-to-month,True,Electronic check,70.55,70.55,True,No,Fiber optic,No,No,No,No,No,No
8053-WWDRO,True,Female,False,True,False,6,Month-to-month,False,Bank transfer (automatic),19.5,146.3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
